Date,Hour,Route ID,Direction,Stop ID,Stop Sequence,Boardings,Alightings,Trips,Stop Name,Period
2025-07-25,2025-07-25 15:00:00,M66,E,403492,6,24,1,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-25,2025-07-25 15:00:00,M66,E,403494,7,2,7,2,E 65 ST/5 AV,Evening
2025-07-25,2025-07-25 15:00:00,M66,E,404994,8,1,11,4,MADISON AV/E 65 ST,Evening
2025-07-25,2025-07-25 15:00:00,M66,E,403495,9,2,8,4,MADISON AV/E 67 ST,Evening
2025-07-25,2025-07-25 15:00:00,M66,E,405627,10,24,19,4,E 68 ST/LEXINGTON AV,Evening
2025-07-25,2025-07-25 17:00:00,M66,E,403492,6,15,0,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-25,2025-07-25 17:00:00,M66,E,403494,7,7,7,5,E 65 ST/5 AV,Evening
2025-07-25,2025-07-25 17:00:00,M66,E,404994,8,2,8,5,MADISON AV/E 65 ST,Evening
2025-07-25,2025-07-25 17:00:00,M66,E,403495,9,4,5,4,MADISON AV/E 67 ST,Evening
2025-07-25,2025-07-25 17:00:00,M66,E,405627,10,6,17,5,E 68 ST/LEXINGTON AV,Evening
2025-07-25,2025-07-25 10:00:00,M66,E,403492,6,14,0,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-25,2025-07-25 10:00:00,M66,E,403494,7,0,7,4,E 65 ST/5 AV,Morning
2025-07-25,2025-07-25 10:00:00,M66,E,404994,8,3,17,5,MADISON AV/E 65 ST,Morning
2025-07-25,2025-07-25 10:00:00,M66,E,403495,9,1,5,3,MADISON AV/E 67 ST,Morning
2025-07-25,2025-07-25 10:00:00,M66,E,405627,10,38,8,5,E 68 ST/LEXINGTON AV,Morning
2025-07-25,2025-07-25 06:00:00,M66,E,403492,6,7,0,2,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-25,2025-07-25 06:00:00,M66,E,403494,7,2,4,3,E 65 ST/5 AV,Morning
2025-07-25,2025-07-25 06:00:00,M66,E,404994,8,0,3,2,MADISON AV/E 65 ST,Morning
2025-07-25,2025-07-25 06:00:00,M66,E,403495,9,4,0,1,MADISON AV/E 67 ST,Morning
2025-07-25,2025-07-25 06:00:00,M66,E,405627,10,28,3,3,E 68 ST/LEXINGTON AV,Morning
2025-07-28,2025-07-28 10:00:00,M66,E,403492,6,13,2,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-28,2025-07-28 10:00:00,M66,E,403494,7,1,14,3,E 65 ST/5 AV,Morning
2025-07-28,2025-07-28 10:00:00,M66,E,404994,8,1,4,2,MADISON AV/E 65 ST,Morning
2025-07-28,2025-07-28 10:00:00,M66,E,403495,9,0,4,2,MADISON AV/E 67 ST,Morning
2025-07-28,2025-07-28 10:00:00,M66,E,405627,10,25,13,3,E 68 ST/LEXINGTON AV,Morning
2025-07-28,2025-07-28 18:00:00,M66,E,403492,6,25,4,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-28,2025-07-28 18:00:00,M66,E,403494,7,0,3,3,E 65 ST/5 AV,Evening
2025-07-28,2025-07-28 18:00:00,M66,E,404994,8,2,5,4,MADISON AV/E 65 ST,Evening
2025-07-28,2025-07-28 18:00:00,M66,E,403495,9,5,11,6,MADISON AV/E 67 ST,Evening
2025-07-28,2025-07-28 18:00:00,M66,E,405627,10,17,43,7,E 68 ST/LEXINGTON AV,Evening
2025-07-28,2025-07-28 07:00:00,M66,E,403492,6,26,0,7,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-28,2025-07-28 07:00:00,M66,E,403494,7,5,17,8,E 65 ST/5 AV,Morning
2025-07-28,2025-07-28 07:00:00,M66,E,404994,8,2,11,6,MADISON AV/E 65 ST,Morning
2025-07-28,2025-07-28 07:00:00,M66,E,403495,9,8,3,6,MADISON AV/E 67 ST,Morning
2025-07-28,2025-07-28 07:00:00,M66,E,405627,10,125,18,8,E 68 ST/LEXINGTON AV,Morning
2025-07-28,2025-07-28 16:00:00,M66,E,403492,6,20,1,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-28,2025-07-28 16:00:00,M66,E,403494,7,5,10,6,E 65 ST/5 AV,Evening
2025-07-28,2025-07-28 16:00:00,M66,E,404994,8,4,8,6,MADISON AV/E 65 ST,Evening
2025-07-28,2025-07-28 16:00:00,M66,E,403495,9,6,13,8,MADISON AV/E 67 ST,Evening
2025-07-28,2025-07-28 16:00:00,M66,E,405627,10,13,35,6,E 68 ST/LEXINGTON AV,Evening
2025-07-28,2025-07-28 19:00:00,M66,E,403492,6,11,0,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-28,2025-07-28 19:00:00,M66,E,403494,7,3,3,2,E 65 ST/5 AV,Evening
2025-07-28,2025-07-28 19:00:00,M66,E,404994,8,0,9,4,MADISON AV/E 65 ST,Evening
2025-07-28,2025-07-28 19:00:00,M66,E,403495,9,5,0,3,MADISON AV/E 67 ST,Evening
2025-07-28,2025-07-28 19:00:00,M66,E,405627,10,15,12,7,E 68 ST/LEXINGTON AV,Evening
2025-07-28,2025-07-28 06:00:00,M66,E,403492,6,5,0,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-28,2025-07-28 06:00:00,M66,E,403494,7,3,4,2,E 65 ST/5 AV,Morning
2025-07-28,2025-07-28 06:00:00,M66,E,404994,8,1,6,2,MADISON AV/E 65 ST,Morning
2025-07-28,2025-07-28 06:00:00,M66,E,403495,9,1,0,1,MADISON AV/E 67 ST,Morning
2025-07-28,2025-07-28 06:00:00,M66,E,405627,10,89,13,6,E 68 ST/LEXINGTON AV,Morning
2025-07-28,2025-07-28 09:00:00,M66,E,403492,6,33,6,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-28,2025-07-28 09:00:00,M66,E,403494,7,2,26,5,E 65 ST/5 AV,Morning
2025-07-28,2025-07-28 09:00:00,M66,E,404994,8,3,18,6,MADISON AV/E 65 ST,Morning
2025-07-28,2025-07-28 09:00:00,M66,E,403495,9,3,14,4,MADISON AV/E 67 ST,Morning
2025-07-28,2025-07-28 09:00:00,M66,E,405627,10,69,22,5,E 68 ST/LEXINGTON AV,Morning
2025-07-28,2025-07-28 17:00:00,M66,E,403492,6,19,2,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-28,2025-07-28 17:00:00,M66,E,403494,7,15,8,5,E 65 ST/5 AV,Evening
2025-07-28,2025-07-28 17:00:00,M66,E,404994,8,3,8,4,MADISON AV/E 65 ST,Evening
2025-07-28,2025-07-28 17:00:00,M66,E,403495,9,15,10,7,MADISON AV/E 67 ST,Evening
2025-07-28,2025-07-28 17:00:00,M66,E,405627,10,21,49,9,E 68 ST/LEXINGTON AV,Evening
2025-07-28,2025-07-28 08:00:00,M66,E,403492,6,26,4,7,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-28,2025-07-28 08:00:00,M66,E,403494,7,6,41,8,E 65 ST/5 AV,Morning
2025-07-28,2025-07-28 08:00:00,M66,E,404994,8,4,23,7,MADISON AV/E 65 ST,Morning
2025-07-28,2025-07-28 08:00:00,M66,E,403495,9,5,12,6,MADISON AV/E 67 ST,Morning
2025-07-28,2025-07-28 08:00:00,M66,E,405627,10,72,26,8,E 68 ST/LEXINGTON AV,Morning
2025-07-28,2025-07-28 15:00:00,M66,E,403492,6,39,4,8,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-28,2025-07-28 15:00:00,M66,E,403494,7,4,14,5,E 65 ST/5 AV,Evening
2025-07-28,2025-07-28 15:00:00,M66,E,404994,8,8,13,5,MADISON AV/E 65 ST,Evening
2025-07-28,2025-07-28 15:00:00,M66,E,403495,9,9,7,6,MADISON AV/E 67 ST,Evening
2025-07-28,2025-07-28 15:00:00,M66,E,405627,10,30,33,7,E 68 ST/LEXINGTON AV,Evening
2025-07-29,2025-07-29 16:00:00,M66,E,403492,6,35,2,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-29,2025-07-29 16:00:00,M66,E,403494,7,2,7,5,E 65 ST/5 AV,Evening
2025-07-29,2025-07-29 16:00:00,M66,E,404994,8,6,8,5,MADISON AV/E 65 ST,Evening
2025-07-29,2025-07-29 16:00:00,M66,E,403495,9,7,6,4,MADISON AV/E 67 ST,Evening
2025-07-29,2025-07-29 16:00:00,M66,E,405627,10,16,47,7,E 68 ST/LEXINGTON AV,Evening
2025-07-29,2025-07-29 09:00:00,M66,E,403492,6,36,1,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-29,2025-07-29 09:00:00,M66,E,403494,7,5,33,4,E 65 ST/5 AV,Morning
2025-07-29,2025-07-29 09:00:00,M66,E,404994,8,2,18,3,MADISON AV/E 65 ST,Morning
2025-07-29,2025-07-29 09:00:00,M66,E,403495,9,6,6,4,MADISON AV/E 67 ST,Morning
2025-07-29,2025-07-29 09:00:00,M66,E,405627,10,66,23,5,E 68 ST/LEXINGTON AV,Morning
2025-07-29,2025-07-29 15:00:00,M66,E,403492,6,36,3,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-29,2025-07-29 15:00:00,M66,E,403494,7,4,9,5,E 65 ST/5 AV,Evening
2025-07-29,2025-07-29 15:00:00,M66,E,404994,8,4,4,3,MADISON AV/E 65 ST,Evening
2025-07-29,2025-07-29 15:00:00,M66,E,403495,9,7,4,6,MADISON AV/E 67 ST,Evening
2025-07-29,2025-07-29 15:00:00,M66,E,405627,10,34,46,8,E 68 ST/LEXINGTON AV,Evening
2025-07-29,2025-07-29 07:00:00,M66,E,403492,6,25,0,6,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-29,2025-07-29 07:00:00,M66,E,403494,7,2,21,5,E 65 ST/5 AV,Morning
2025-07-29,2025-07-29 07:00:00,M66,E,404994,8,1,12,5,MADISON AV/E 65 ST,Morning
2025-07-29,2025-07-29 07:00:00,M66,E,403495,9,7,9,5,MADISON AV/E 67 ST,Morning
2025-07-29,2025-07-29 07:00:00,M66,E,405627,10,86,20,7,E 68 ST/LEXINGTON AV,Morning
2025-07-29,2025-07-29 08:00:00,M66,E,403492,6,30,5,6,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-29,2025-07-29 08:00:00,M66,E,403494,7,8,47,8,E 65 ST/5 AV,Morning
2025-07-29,2025-07-29 08:00:00,M66,E,404994,8,6,20,7,MADISON AV/E 65 ST,Morning
2025-07-29,2025-07-29 08:00:00,M66,E,403495,9,8,20,9,MADISON AV/E 67 ST,Morning
2025-07-29,2025-07-29 08:00:00,M66,E,405627,10,93,41,8,E 68 ST/LEXINGTON AV,Morning
2025-07-29,2025-07-29 10:00:00,M66,E,403492,6,1,3,2,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-29,2025-07-29 10:00:00,M66,E,403494,7,2,10,4,E 65 ST/5 AV,Morning
2025-07-29,2025-07-29 10:00:00,M66,E,404994,8,4,8,4,MADISON AV/E 65 ST,Morning
2025-07-29,2025-07-29 10:00:00,M66,E,403495,9,4,7,3,MADISON AV/E 67 ST,Morning
2025-07-29,2025-07-29 10:00:00,M66,E,405627,10,32,20,4,E 68 ST/LEXINGTON AV,Morning
2025-07-29,2025-07-29 17:00:00,M66,E,403492,6,30,2,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-29,2025-07-29 17:00:00,M66,E,403494,7,3,7,5,E 65 ST/5 AV,Evening
2025-07-29,2025-07-29 17:00:00,M66,E,404994,8,6,7,4,MADISON AV/E 65 ST,Evening
2025-07-29,2025-07-29 17:00:00,M66,E,403495,9,11,12,7,MADISON AV/E 67 ST,Evening
2025-07-29,2025-07-29 17:00:00,M66,E,405627,10,16,52,8,E 68 ST/LEXINGTON AV,Evening
2025-07-29,2025-07-29 18:00:00,M66,E,403492,6,19,0,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-29,2025-07-29 18:00:00,M66,E,403494,7,3,3,3,E 65 ST/5 AV,Evening
2025-07-29,2025-07-29 18:00:00,M66,E,404994,8,3,7,4,MADISON AV/E 65 ST,Evening
2025-07-29,2025-07-29 18:00:00,M66,E,403495,9,2,3,3,MADISON AV/E 67 ST,Evening
2025-07-29,2025-07-29 18:00:00,M66,E,405627,10,16,25,5,E 68 ST/LEXINGTON AV,Evening
2025-07-29,2025-07-29 06:00:00,M66,E,403492,6,5,0,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-29,2025-07-29 06:00:00,M66,E,403494,7,1,2,2,E 65 ST/5 AV,Morning
2025-07-29,2025-07-29 06:00:00,M66,E,404994,8,1,7,5,MADISON AV/E 65 ST,Morning
2025-07-29,2025-07-29 06:00:00,M66,E,403495,9,5,2,3,MADISON AV/E 67 ST,Morning
2025-07-29,2025-07-29 06:00:00,M66,E,405627,10,69,6,4,E 68 ST/LEXINGTON AV,Morning
2025-07-29,2025-07-29 19:00:00,M66,E,403492,6,2,0,2,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-29,2025-07-29 19:00:00,M66,E,403494,7,3,4,2,E 65 ST/5 AV,Evening
2025-07-29,2025-07-29 19:00:00,M66,E,404994,8,1,5,2,MADISON AV/E 65 ST,Evening
2025-07-29,2025-07-29 19:00:00,M66,E,405627,10,5,6,3,E 68 ST/LEXINGTON AV,Evening
2025-07-30,2025-07-30 06:00:00,M66,E,403492,6,4,1,2,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-30,2025-07-30 06:00:00,M66,E,403494,7,0,2,2,E 65 ST/5 AV,Morning
2025-07-30,2025-07-30 06:00:00,M66,E,404994,8,1,3,2,MADISON AV/E 65 ST,Morning
2025-07-30,2025-07-30 06:00:00,M66,E,403495,9,7,4,3,MADISON AV/E 67 ST,Morning
2025-07-30,2025-07-30 06:00:00,M66,E,405627,10,32,6,2,E 68 ST/LEXINGTON AV,Morning
2025-07-30,2025-07-30 09:00:00,M66,E,403492,6,32,4,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-30,2025-07-30 07:00:00,M66,E,403492,6,21,0,7,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-30,2025-07-30 07:00:00,M66,E,403494,7,5,14,7,E 65 ST/5 AV,Morning
2025-07-30,2025-07-30 07:00:00,M66,E,404994,8,2,11,5,MADISON AV/E 65 ST,Morning
2025-07-30,2025-07-30 07:00:00,M66,E,403495,9,7,10,6,MADISON AV/E 67 ST,Morning
2025-07-30,2025-07-30 07:00:00,M66,E,405627,10,152,16,8,E 68 ST/LEXINGTON AV,Morning
2025-07-30,2025-07-30 09:00:00,M66,E,403494,7,2,22,6,E 65 ST/5 AV,Morning
2025-07-30,2025-07-30 09:00:00,M66,E,404994,8,3,21,6,MADISON AV/E 65 ST,Morning
2025-07-30,2025-07-30 09:00:00,M66,E,403495,9,9,19,6,MADISON AV/E 67 ST,Morning
2025-07-30,2025-07-30 09:00:00,M66,E,405627,10,68,37,6,E 68 ST/LEXINGTON AV,Morning
2025-07-30,2025-07-30 18:00:00,M66,E,403492,6,9,1,3,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-30,2025-07-30 18:00:00,M66,E,403494,7,7,10,4,E 65 ST/5 AV,Evening
2025-07-30,2025-07-30 18:00:00,M66,E,404994,8,3,9,5,MADISON AV/E 65 ST,Evening
2025-07-30,2025-07-30 18:00:00,M66,E,403495,9,2,1,2,MADISON AV/E 67 ST,Evening
2025-07-30,2025-07-30 18:00:00,M66,E,405627,10,14,17,4,E 68 ST/LEXINGTON AV,Evening
2025-07-30,2025-07-30 08:00:00,M66,E,403492,6,44,7,7,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-30,2025-07-30 08:00:00,M66,E,403494,7,5,51,9,E 65 ST/5 AV,Morning
2025-07-30,2025-07-30 08:00:00,M66,E,404994,8,2,17,5,MADISON AV/E 65 ST,Morning
2025-07-30,2025-07-30 08:00:00,M66,E,403495,9,2,15,5,MADISON AV/E 67 ST,Morning
2025-07-30,2025-07-30 08:00:00,M66,E,405627,10,113,57,9,E 68 ST/LEXINGTON AV,Morning
2025-07-30,2025-07-30 17:00:00,M66,E,403492,6,25,8,9,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-30,2025-07-30 17:00:00,M66,E,403494,7,8,20,9,E 65 ST/5 AV,Evening
2025-07-30,2025-07-30 17:00:00,M66,E,404994,8,12,12,7,MADISON AV/E 65 ST,Evening
2025-07-30,2025-07-30 17:00:00,M66,E,403495,9,5,7,5,MADISON AV/E 67 ST,Evening
2025-07-30,2025-07-30 17:00:00,M66,E,405627,10,18,44,9,E 68 ST/LEXINGTON AV,Evening
2025-07-30,2025-07-30 19:00:00,M66,E,403492,6,13,2,2,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-30,2025-07-30 19:00:00,M66,E,403494,7,1,0,1,E 65 ST/5 AV,Evening
2025-07-30,2025-07-30 19:00:00,M66,E,404994,8,2,1,1,MADISON AV/E 65 ST,Evening
2025-07-30,2025-07-30 19:00:00,M66,E,403495,9,6,6,4,MADISON AV/E 67 ST,Evening
2025-07-30,2025-07-30 19:00:00,M66,E,405627,10,44,22,5,E 68 ST/LEXINGTON AV,Evening
2025-07-30,2025-07-30 16:00:00,M66,E,403492,6,33,10,9,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-30,2025-07-30 16:00:00,M66,E,403494,7,3,6,6,E 65 ST/5 AV,Evening
2025-07-30,2025-07-30 16:00:00,M66,E,404994,8,5,6,6,MADISON AV/E 65 ST,Evening
2025-07-30,2025-07-30 16:00:00,M66,E,403495,9,11,7,7,MADISON AV/E 67 ST,Evening
2025-07-30,2025-07-30 16:00:00,M66,E,405627,10,37,45,10,E 68 ST/LEXINGTON AV,Evening
2025-07-30,2025-07-30 10:00:00,M66,E,403492,6,19,3,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-30,2025-07-30 10:00:00,M66,E,403494,7,4,23,4,E 65 ST/5 AV,Morning
2025-07-30,2025-07-30 10:00:00,M66,E,404994,8,2,19,6,MADISON AV/E 65 ST,Morning
2025-07-30,2025-07-30 10:00:00,M66,E,403495,9,6,10,5,MADISON AV/E 67 ST,Morning
2025-07-30,2025-07-30 10:00:00,M66,E,405627,10,41,16,6,E 68 ST/LEXINGTON AV,Morning
2025-07-30,2025-07-30 15:00:00,M66,E,403492,6,31,4,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-30,2025-07-30 15:00:00,M66,E,403494,7,6,9,5,E 65 ST/5 AV,Evening
2025-07-30,2025-07-30 15:00:00,M66,E,404994,8,3,20,6,MADISON AV/E 65 ST,Evening
2025-07-30,2025-07-30 15:00:00,M66,E,403495,9,7,13,4,MADISON AV/E 67 ST,Evening
2025-07-30,2025-07-30 15:00:00,M66,E,405627,10,26,40,6,E 68 ST/LEXINGTON AV,Evening
2025-07-31,2025-07-31 07:00:00,M66,E,403492,6,26,1,6,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-31,2025-07-31 07:00:00,M66,E,403494,7,5,16,6,E 65 ST/5 AV,Morning
2025-07-31,2025-07-31 07:00:00,M66,E,404994,8,2,7,5,MADISON AV/E 65 ST,Morning
2025-07-31,2025-07-31 07:00:00,M66,E,403495,9,8,5,5,MADISON AV/E 67 ST,Morning
2025-07-31,2025-07-31 07:00:00,M66,E,405627,10,100,25,8,E 68 ST/LEXINGTON AV,Morning
2025-07-31,2025-07-31 08:00:00,M66,E,403492,6,34,3,7,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-31,2025-07-31 08:00:00,M66,E,403494,7,17,57,9,E 65 ST/5 AV,Morning
2025-07-31,2025-07-31 08:00:00,M66,E,404994,8,1,20,6,MADISON AV/E 65 ST,Morning
2025-07-31,2025-07-31 08:00:00,M66,E,403495,9,5,24,7,MADISON AV/E 67 ST,Morning
2025-07-31,2025-07-31 08:00:00,M66,E,405627,10,119,53,11,E 68 ST/LEXINGTON AV,Morning
2025-07-31,2025-07-31 09:00:00,M66,E,403492,6,22,4,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-31,2025-07-31 09:00:00,M66,E,403494,7,4,28,3,E 65 ST/5 AV,Morning
2025-07-31,2025-07-31 09:00:00,M66,E,404994,8,3,12,3,MADISON AV/E 65 ST,Morning
2025-07-31,2025-07-31 09:00:00,M66,E,403495,9,7,17,4,MADISON AV/E 67 ST,Morning
2025-07-31,2025-07-31 09:00:00,M66,E,405627,10,55,22,4,E 68 ST/LEXINGTON AV,Morning
2025-07-31,2025-07-31 15:00:00,M66,E,403492,6,47,4,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-31,2025-07-31 15:00:00,M66,E,403494,7,1,5,3,E 65 ST/5 AV,Evening
2025-07-31,2025-07-31 15:00:00,M66,E,404994,8,3,12,4,MADISON AV/E 65 ST,Evening
2025-07-31,2025-07-31 15:00:00,M66,E,403495,9,4,9,4,MADISON AV/E 67 ST,Evening
2025-07-31,2025-07-31 15:00:00,M66,E,405627,10,32,45,6,E 68 ST/LEXINGTON AV,Evening
2025-07-31,2025-07-31 19:00:00,M66,E,403492,6,5,0,5,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-31,2025-07-31 19:00:00,M66,E,403494,7,6,0,2,E 65 ST/5 AV,Evening
2025-07-31,2025-07-31 19:00:00,M66,E,404994,8,1,4,4,MADISON AV/E 65 ST,Evening
2025-07-31,2025-07-31 19:00:00,M66,E,403495,9,3,4,2,MADISON AV/E 67 ST,Evening
2025-07-31,2025-07-31 19:00:00,M66,E,405627,10,11,20,6,E 68 ST/LEXINGTON AV,Evening
2025-07-31,2025-07-31 06:00:00,M66,E,403492,6,4,0,2,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-31,2025-07-31 06:00:00,M66,E,403494,7,0,3,1,E 65 ST/5 AV,Morning
2025-07-31,2025-07-31 06:00:00,M66,E,404994,8,0,2,1,MADISON AV/E 65 ST,Morning
2025-07-31,2025-07-31 06:00:00,M66,E,403495,9,5,0,2,MADISON AV/E 67 ST,Morning
2025-07-31,2025-07-31 06:00:00,M66,E,405627,10,41,7,3,E 68 ST/LEXINGTON AV,Morning
2025-07-31,2025-07-31 10:00:00,M66,E,403492,6,23,2,6,W 65 ST/CENTRAL PARK WEST,Morning
2025-07-31,2025-07-31 10:00:00,M66,E,403494,7,7,30,5,E 65 ST/5 AV,Morning
2025-07-31,2025-07-31 10:00:00,M66,E,404994,8,4,22,6,MADISON AV/E 65 ST,Morning
2025-07-31,2025-07-31 10:00:00,M66,E,403495,9,7,15,6,MADISON AV/E 67 ST,Morning
2025-07-31,2025-07-31 10:00:00,M66,E,405627,10,29,39,6,E 68 ST/LEXINGTON AV,Morning
2025-07-31,2025-07-31 16:00:00,M66,E,403492,6,18,2,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-31,2025-07-31 16:00:00,M66,E,403494,7,1,3,2,E 65 ST/5 AV,Evening
2025-07-31,2025-07-31 16:00:00,M66,E,404994,8,4,2,2,MADISON AV/E 65 ST,Evening
2025-07-31,2025-07-31 16:00:00,M66,E,403495,9,1,4,4,MADISON AV/E 67 ST,Evening
2025-07-31,2025-07-31 16:00:00,M66,E,405627,10,15,34,6,E 68 ST/LEXINGTON AV,Evening
2025-07-31,2025-07-31 17:00:00,M66,E,403492,6,15,0,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-31,2025-07-31 17:00:00,M66,E,403494,7,4,6,5,E 65 ST/5 AV,Evening
2025-07-31,2025-07-31 17:00:00,M66,E,404994,8,2,8,4,MADISON AV/E 65 ST,Evening
2025-07-31,2025-07-31 17:00:00,M66,E,403495,9,5,5,3,MADISON AV/E 67 ST,Evening
2025-07-31,2025-07-31 17:00:00,M66,E,405627,10,7,23,6,E 68 ST/LEXINGTON AV,Evening
2025-07-31,2025-07-31 18:00:00,M66,E,403492,6,14,4,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-07-31,2025-07-31 18:00:00,M66,E,403494,7,1,4,2,E 65 ST/5 AV,Evening
2025-07-31,2025-07-31 18:00:00,M66,E,404994,8,1,5,4,MADISON AV/E 65 ST,Evening
2025-07-31,2025-07-31 18:00:00,M66,E,403495,9,3,6,4,MADISON AV/E 67 ST,Evening
2025-07-31,2025-07-31 18:00:00,M66,E,405627,10,14,19,6,E 68 ST/LEXINGTON AV,Evening
2025-08-01,2025-08-01 06:00:00,M66,E,404994,8,1,1,1,MADISON AV/E 65 ST,Morning
2025-08-01,2025-08-01 06:00:00,M66,E,403495,9,1,1,1,MADISON AV/E 67 ST,Morning
2025-08-01,2025-08-01 06:00:00,M66,E,405627,10,18,1,1,E 68 ST/LEXINGTON AV,Morning
2025-08-01,2025-08-01 09:00:00,M66,E,403492,6,12,1,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-08-01,2025-08-01 09:00:00,M66,E,403494,7,2,37,6,E 65 ST/5 AV,Morning
2025-08-01,2025-08-01 09:00:00,M66,E,404994,8,1,10,4,MADISON AV/E 65 ST,Morning
2025-08-01,2025-08-01 09:00:00,M66,E,403495,9,3,8,5,MADISON AV/E 67 ST,Morning
2025-08-01,2025-08-01 09:00:00,M66,E,405627,10,35,12,5,E 68 ST/LEXINGTON AV,Morning
2025-08-01,2025-08-01 17:00:00,M66,E,403492,6,17,3,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-08-01,2025-08-01 17:00:00,M66,E,403494,7,2,6,3,E 65 ST/5 AV,Evening
2025-08-01,2025-08-01 17:00:00,M66,E,404994,8,2,5,4,MADISON AV/E 65 ST,Evening
2025-08-01,2025-08-01 17:00:00,M66,E,403495,9,4,6,6,MADISON AV/E 67 ST,Evening
2025-08-01,2025-08-01 17:00:00,M66,E,405627,10,10,30,7,E 68 ST/LEXINGTON AV,Evening
2025-08-01,2025-08-01 16:00:00,M66,E,403492,6,15,0,5,W 65 ST/CENTRAL PARK WEST,Evening
2025-08-01,2025-08-01 16:00:00,M66,E,403494,7,6,6,4,E 65 ST/5 AV,Evening
2025-08-01,2025-08-01 16:00:00,M66,E,404994,8,1,9,4,MADISON AV/E 65 ST,Evening
2025-08-01,2025-08-01 16:00:00,M66,E,403495,9,4,3,4,MADISON AV/E 67 ST,Evening
2025-08-01,2025-08-01 16:00:00,M66,E,405627,10,11,28,6,E 68 ST/LEXINGTON AV,Evening
2025-08-01,2025-08-01 07:00:00,M66,E,403492,6,16,0,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-08-01,2025-08-01 07:00:00,M66,E,403494,7,1,6,3,E 65 ST/5 AV,Morning
2025-08-01,2025-08-01 07:00:00,M66,E,404994,8,1,3,3,MADISON AV/E 65 ST,Morning
2025-08-01,2025-08-01 07:00:00,M66,E,403495,9,8,5,5,MADISON AV/E 67 ST,Morning
2025-08-01,2025-08-01 07:00:00,M66,E,405627,10,60,16,6,E 68 ST/LEXINGTON AV,Morning
2025-08-01,2025-08-01 18:00:00,M66,E,403492,6,20,1,5,W 65 ST/CENTRAL PARK WEST,Evening
2025-08-01,2025-08-01 18:00:00,M66,E,403494,7,4,8,5,E 65 ST/5 AV,Evening
2025-08-01,2025-08-01 18:00:00,M66,E,404994,8,1,6,3,MADISON AV/E 65 ST,Evening
2025-08-01,2025-08-01 18:00:00,M66,E,403495,9,4,11,4,MADISON AV/E 67 ST,Evening
2025-08-01,2025-08-01 18:00:00,M66,E,405627,10,13,27,5,E 68 ST/LEXINGTON AV,Evening
2025-08-01,2025-08-01 19:00:00,M66,E,403492,6,1,0,1,W 65 ST/CENTRAL PARK WEST,Evening
2025-08-01,2025-08-01 19:00:00,M66,E,404994,8,0,4,2,MADISON AV/E 65 ST,Evening
2025-08-01,2025-08-01 19:00:00,M66,E,403495,9,0,4,2,MADISON AV/E 67 ST,Evening
2025-08-01,2025-08-01 19:00:00,M66,E,405627,10,5,8,3,E 68 ST/LEXINGTON AV,Evening
