"Date","Hour","Route ID","Direction","Stop ID","Stop Sequence","Boardings","Alightings","Trips"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403488","2","8","0","1"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403487","1","16","3","2"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403488","2","11","0","4"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403489","3","12","0","5"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403491","4","44","5","5"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403492","6","33","1","5"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403494","7","4","21","5"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","404994","8","4","10","5"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403495","9","7","11","4"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","405627","10","34","20","5"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403993","11","4","27","5"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403994","12","1","14","4"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403995","13","0","25","4"
"2025-09-24","2025-09-24 11:00:00 AM","M66","E","403996","14","1","55","5"
"2025-09-24","2025-09-24 03:00:00 PM","M66","E","403487","1","17","1","6"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","403489","3","9","0","1"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","403491","4","33","6","2"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","403492","6","13","0","1"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","403494","7","1","3","1"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","404994","8","1","6","2"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","403495","9","0","2","1"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","405627","10","20","24","4"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","403993","11","1","10","3"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","403994","12","0","16","4"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","403995","13","0","21","3"
"2025-09-24","2025-09-24 07:00:00 PM","M66","E","403996","14","0","25","4"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403487","1","2","0","1"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403488","2","5","0","3"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403489","3","7","0","3"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403491","4","15","1","3"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403492","6","4","0","1"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403494","7","0","1","1"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","405627","10","3","4","1"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403993","11","0","2","1"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403994","12","0","6","1"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403995","13","0","3","1"
"2025-09-24","2025-09-24 08:00:00 PM","M66","E","403996","14","0","2","1"
"2025-09-24","2025-09-24 05:00:00 AM","M66","E","403487","1","1","0","1"
"2025-09-24","2025-09-24 05:00:00 AM","M66","E","403488","2","4","0","2"
"2025-09-24","2025-09-24 05:00:00 AM","M66","E","403489","3","2","0","1"
"2025-09-24","2025-09-24 05:00:00 AM","M66","E","403491","4","21","2","3"
"2025-09-24","2025-09-24 05:00:00 AM","M66","E","403492","6","3","0","2"
"2025-09-24","2025-09-24 05:00:00 AM","M66","E","403494","7","0","2","2"
"2025-09-24","2025-09-24 05:00:00 AM","M66","E","404994","8","0","2","1"
"2025-09-24","2025-09-24 05:00:00 AM","M66","E","403495","9","0","2","1"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403487","1","21","1","6"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","405627","1","8","4","1"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403488","2","37","0","6"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403489","3","15","0","5"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403491","4","81","12","7"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403995","4","0","1","1"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403996","5","0","6","1"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403492","6","35","4","7"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403494","7","5","61","7"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","404994","8","7","20","8"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403495","9","7","24","8"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","405627","10","35","34","6"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403993","11","4","12","5"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403487","1","18","0","2"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403488","2","5","0","1"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403489","3","6","0","2"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403491","4","21","2","2"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403573","5","21","5","1"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403492","6","18","0","3"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403494","7","6","23","3"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","404994","8","7","13","3"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403495","9","2","11","4"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","405627","10","14","18","3"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403993","11","4","7","3"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403994","12","2","13","3"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403995","13","1","26","2"
"2025-09-24","2025-09-24 02:00:00 PM","M66","E","403996","14","3","26","3"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403489","3","5","1","1"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403491","4","8","3","1"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403573","5","15","2","1"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403492","6","14","1","2"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403494","7","1","4","1"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","404994","8","4","7","3"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403495","9","4","8","2"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","405627","10","6","9","1"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403993","11","2","3","2"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403994","12","0","3","1"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403995","13","2","14","2"
"2025-09-24","2025-09-24 06:00:00 PM","M66","E","403996","14","1","9","2"
"2025-09-24","2025-09-24 12:00:00 AM","M66","E","403487","1","1","1","1"
"2025-09-24","2025-09-24 12:00:00 AM","M66","E","403491","4","2","0","1"
"2025-09-24","2025-09-24 12:00:00 AM","M66","E","403993","11","0","1","1"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403487","1","16","0","6"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403488","2","39","0","7"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403489","3","15","2","6"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403491","4","78","6","6"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403492","6","33","1","5"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403494","7","1","17","6"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","404994","8","1","33","6"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403495","9","6","12","5"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","405627","10","92","13","5"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403993","11","2","9","4"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403994","12","0","5","4"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403995","13","6","59","6"
"2025-09-24","2025-09-24 07:00:00 AM","M66","E","403996","14","0","117","6"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403487","1","3","0","2"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403488","2","15","0","4"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403489","3","6","0","4"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403491","4","29","1","3"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403492","6","7","4","3"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403494","7","6","5","4"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","404994","8","2","6","3"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403495","9","1","1","1"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","405627","10","8","20","4"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403993","11","5","5","2"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403994","12","2","9","3"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403995","13","2","9","3"
"2025-09-24","2025-09-24 04:00:00 PM","M66","E","403996","14","2","13","3"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403487","1","20","0","4"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","405627","1","1","0","1"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403488","2","49","1","6"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403489","3","33","0","5"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403491","4","77","14","6"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403996","5","0","1","1"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403492","6","35","4","6"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403494","7","6","29","7"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","404994","8","3","13","4"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403495","9","10","28","7"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","405627","10","71","24","8"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403993","11","10","13","5"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403994","12","7","18","5"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403995","13","0","75","9"
"2025-09-24","2025-09-24 08:00:00 AM","M66","E","403996","14","3","104","8"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403994","12","1","11","5"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403995","13","0","30","6"
"2025-09-24","2025-09-24 09:00:00 AM","M66","E","403996","14","1","81","7"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403487","1","13","0","3"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403488","2","21","0","4"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403489","3","5","0","2"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403491","4","44","12","5"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403492","6","22","3","5"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403494","7","4","9","4"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","404994","8","3","17","5"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403495","9","3","10","5"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","405627","10","20","32","6"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403993","11","5","16","7"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403994","12","3","14","6"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403995","13","1","31","8"
"2025-09-24","2025-09-24 05:00:00 PM","M66","E","403996","14","5","26","8"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403487","1","26","0","5"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403488","2","80","0","8"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403487","1","58","0","5"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","405627","1","8","0","1"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403993","2","1","0","1"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403488","2","21","0","4"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403489","3","12","0","4"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403491","4","135","15","6"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403995","4","0","1","1"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403492","6","56","6","5"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403494","7","10","64","7"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","404994","8","4","37","7"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403495","9","5","29","6"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","405627","10","78","67","7"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403993","11","6","20","6"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403994","12","5","36","6"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403995","13","2","37","5"
"2025-09-25","2025-09-25 09:00:00 AM","M66","E","403996","14","5","103","6"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403487","1","27","7","3"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403487","1","5","0","3"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403488","2","10","0","3"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403489","3","18","0","2"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403491","4","13","3","2"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403492","6","4","0","2"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403494","7","0","1","1"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","404994","8","1","4","3"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403495","9","3","11","3"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","405627","10","17","36","5"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403993","11","3","14","4"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403994","12","0","13","4"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403995","13","0","21","4"
"2025-09-25","2025-09-25 07:00:00 PM","M66","E","403996","14","4","31","4"
"2025-09-25","2025-09-25 09:00:00 PM","M66","E","403487","1","14","9","2"
"2025-09-25","2025-09-25 09:00:00 PM","M66","E","403492","6","0","18","1"
"2025-09-25","2025-09-25 09:00:00 PM","M66","E","404994","8","0","1","1"
"2025-09-25","2025-09-25 09:00:00 PM","M66","E","403994","12","0","3","1"
"2025-09-25","2025-09-25 09:00:00 PM","M66","E","403995","13","0","4","1"
"2025-09-25","2025-09-25 09:00:00 PM","M66","E","403996","14","0","1","1"
"2025-09-25","2025-09-25 12:00:00 AM","M66","E","403487","1","1","1","1"
"2025-09-25","2025-09-25 12:00:00 AM","M66","E","403489","3","2","0","2"
"2025-09-25","2025-09-25 12:00:00 AM","M66","E","403491","4","4","0","2"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403487","1","4","3","2"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403488","2","10","0","3"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403489","3","8","0","2"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403491","4","19","4","3"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403492","6","5","0","2"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403494","7","0","3","2"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","404994","8","0","3","2"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403495","9","0","2","2"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","405627","10","23","3","3"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403994","12","1","9","3"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403995","13","0","12","3"
"2025-09-25","2025-09-25 05:00:00 AM","M66","E","403996","14","5","29","3"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403993","2","1","0","1"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403488","2","44","0","4"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403489","3","32","3","5"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403491","4","145","18","7"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403995","4","0","4","1"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403996","5","0","3","1"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403492","6","82","10","7"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403494","7","12","63","8"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","404994","8","3","21","5"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403495","9","18","41","8"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","405627","10","105","77","8"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403993","11","11","20","7"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403994","12","9","84","8"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403995","13","3","79","8"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403996","14","2","134","8"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403487","1","30","0","6"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403488","2","48","1","5"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403489","3","29","1","5"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403491","4","54","19","6"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403492","6","55","3","5"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403494","7","1","9","2"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","404994","8","4","28","5"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403495","9","6","19","5"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","405627","10","15","52","6"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403993","11","1","22","4"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403994","12","0","34","7"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403995","13","1","42","8"
"2025-09-25","2025-09-25 05:00:00 PM","M66","E","403996","14","48","36","8"
"2025-09-25","2025-09-25 10:00:00 PM","M66","E","403488","2","1","0","1"
"2025-09-25","2025-09-25 10:00:00 PM","M66","E","403491","4","2","0","1"
"2025-09-25","2025-09-25 10:00:00 PM","M66","E","403993","11","7","6","2"
"2025-09-25","2025-09-25 10:00:00 PM","M66","E","403994","12","0","2","1"
"2025-09-25","2025-09-25 01:00:00 AM","M66","E","403491","4","1","0","1"
"2025-09-25","2025-09-25 01:00:00 AM","M66","E","403994","12","0","1","1"
"2025-09-25","2025-09-25 01:00:00 AM","M66","E","403996","14","0","1","1"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403487","1","9","2","3"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403488","2","9","1","3"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403489","3","9","1","4"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403491","4","44","3","3"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403492","6","35","3","4"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403494","7","1","11","3"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","404994","8","2","12","4"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403495","9","1","12","4"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","405627","10","29","41","4"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403993","11","4","10","4"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403994","12","1","10","4"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403995","13","0","11","2"
"2025-09-25","2025-09-25 11:00:00 AM","M66","E","403996","14","0","29","3"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403487","1","17","0","5"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403488","2","67","0","7"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403489","3","41","1","7"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403491","4","60","14","7"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403573","5","1","0","1"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403492","6","28","5","6"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403494","7","8","21","7"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","404994","8","3","13","5"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403495","9","5","33","6"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","405627","10","22","65","7"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403993","11","3","36","5"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403994","12","0","20","5"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403995","13","0","32","5"
"2025-09-25","2025-09-25 04:00:00 PM","M66","E","403996","14","37","25","6"
"2025-09-25","2025-09-25 11:00:00 PM","M66","E","403993","11","1","0","1"
"2025-09-25","2025-09-25 11:00:00 PM","M66","E","403994","12","0","1","1"
"2025-09-25","2025-09-25 11:00:00 PM","M66","E","403995","13","1","5","2"
"2025-09-25","2025-09-25 11:00:00 PM","M66","E","403996","14","1","2","1"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403489","3","36","2","7"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403491","4","79","18","7"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403492","6","29","2","6"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403494","7","2","18","5"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","404994","8","0","28","6"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403495","9","5","17","6"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","405627","10","75","29","6"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403993","11","1","5","4"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403994","12","3","50","5"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403995","13","1","39","6"
"2025-09-25","2025-09-25 07:00:00 AM","M66","E","403996","14","1","90","6"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403487","1","7","4","2"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403488","2","45","0","5"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403489","3","70","1","5"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403491","4","72","16","6"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403492","6","62","17","4"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403494","7","6","20","4"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","404994","8","3","29","5"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403495","9","9","22","5"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","405627","10","22","71","5"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403993","11","4","25","4"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403994","12","3","19","4"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403995","13","1","20","4"
"2025-09-25","2025-09-25 03:00:00 PM","M66","E","403996","14","21","24","2"
"2025-09-25","2025-09-25 12:00:00 AM","M66","E","404994","8","0","1","1"
"2025-09-25","2025-09-25 12:00:00 AM","M66","E","403994","12","0","3","1"
"2025-09-25","2025-09-25 12:00:00 AM","M66","E","403995","13","0","1","1"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","403487","1","18","0","2"
"2025-09-25","2025-09-25 08:00:00 AM","M66","E","405627","1","7","0","1"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403487","1","19","3","4"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403488","2","28","1","4"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403489","3","9","0","3"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403491","4","36","6","3"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403492","6","16","4","2"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403494","7","0","8","2"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","404994","8","7","18","3"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403495","9","5","5","3"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","405627","10","22","29","3"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403993","11","2","10","3"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403994","12","0","13","3"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403995","13","1","19","4"
"2025-09-25","2025-09-25 12:00:00 PM","M66","E","403996","14","1","47","4"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403487","1","8","0","2"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403488","2","19","0","2"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403489","3","2","0","1"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403491","4","4","1","1"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403492","6","7","0","1"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403494","7","5","13","2"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","404994","8","1","4","2"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403495","9","6","9","3"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","405627","10","17","28","3"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403993","11","4","14","3"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403994","12","3","14","2"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403995","13","4","52","4"
"2025-09-25","2025-09-25 02:00:00 PM","M66","E","403996","14","3","11","3"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403487","1","9","0","1"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403487","1","7","1","3"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403488","2","24","0","5"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403489","3","18","0","6"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403491","4","34","5","6"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403573","5","1","0","1"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403492","6","12","2","6"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403494","7","2","6","3"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","404994","8","0","2","1"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403495","9","3","3","4"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","405627","10","83","12","5"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403993","11","4","3","3"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403994","12","1","5","3"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403995","13","2","32","4"
"2025-09-25","2025-09-25 06:00:00 AM","M66","E","403996","14","1","79","4"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403491","4","40","8","4"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403492","6","27","3","4"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403494","7","3","6","2"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","404994","8","5","12","3"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403495","9","5","7","3"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","405627","10","11","19","3"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403993","11","2","5","3"
